,covers_id,goodreads_id,covers_title,goodreads_title,similarity_score,covers_isbn,goodreads_isbn,is_match
952,Covers_8953,Goodreads_books_21817,Stein und FlÃ?Â¶te und das ist noch nicht alles. Sonderausgabe.,Der Junge und das Meer,0.2507684404099602,3522721152,3442093759,False
953,Covers_32396,Goodreads_books_7774,"Constable's Apprehension (Five Star Expressions, 2)",Star,0.2888448705163738,0786253347,1416513248,False
954,Covers_36258,Goodreads_books_1926,"Eighty Years and More: Reminiscences, 1815-1897 (Schocken Paperback Series)",Years,0.25640623071939017,0805203249,0515084891,False
955,Covers_44294,Goodreads_books_14106,Alles ist mÃ?Â¶glich. Strategien zum Erfolg.,MÃ¡j,0.28897711890361233,3548700101,8020407928,False
956,Covers_31152,Goodreads_books_6268,Se Acercan a Galope,Se'chasingwa's Song,0.2703314874263121,0913367052,1798632802,False
957,Covers_35236,Goodreads_books_490,The Word on Finances/Topical Scriptures and Concordance,Science and Health with Key to the Scriptures,0.27756428380953047,080249238X,0879522593,False
958,Covers_17792,Goodreads_books_18316,"Puzzled Programmers: 15 Mind-Boggling Story Puzzles to Test Your Programming Prowess : Solutions in Basic, Pascal, and C",A Structured Approach To Basic Programming,0.24137252659706696,1556150318,0205067263,False
959,Covers_30310,Goodreads_books_18705,Das fehlende Glied in der Kette.,Das Gold der Maori,0.23183593326198104,3502517835,3785760248,False
960,Covers_38362,Goodreads_books_8195,"Bienestar, Autoestima y Felicidad",Thalia: !Belleza! (Spanish): Lecciones sobre el lapiz labial y la felicidad,0.1884024773322198,8401520274,0811862178,False
961,Covers_44674,Goodreads_books_28426,"Money Magazine, Michael Sivy's Rules of Investing: How to Pick Stocks Like a Pro",A Bone to Pick,0.2732931196892606,0446729078,0802712452,False
962,Covers_37149,Goodreads_books_26940,Tonka Working Hard With the Mighty Backhoe (Tonka (Paperback)),Mighty Jack,0.24723309468764304,0590023780,162672265X,False
963,Covers_46369,Goodreads_books_36260,Entspannung durch Autogenes Training. Ein praktisches Handbuch zum Erlernen der Ã?Â?bungen.,Princess in Training,0.18795858200193846,3453154576,0060096152,False
964,Covers_43675,Goodreads_books_16101,Die Frau des Senators.,Die Worte des Lichts,0.26612423953236736,3453211243,3453267478,False
965,Covers_40953,Goodreads_books_35,Und dennoch war das Leben schÃ?Â¶n. Roman.,War,0.2690005656190844,3404105192,0446556246,False
966,Covers_36201,Goodreads_books_9017,"Au Pays Des Toucans Marrants (Roman Jeunesse, 34)",Rule 34,0.2714021781040962,2890211703,1841497738,False
967,Covers_23691,Goodreads_books_33670,"Centrefold (Harlequin Romance, No 2969)",The Harlequin,0.2752438041094053,0373029691,0425217248,False
968,Covers_35578,Goodreads_books_30360,Eskimo- Kunst aus GrÃ?Â¶nland. Die GrÃ?Â¶nlandsammlungen SchÃ?Â¶rghuber und Philippovich.,Mexican Eskimo Book 1: Exmikan,0.16361574652837207,3763023755,0996028501,False
969,Covers_43981,Goodreads_books_3295,Conduct Unbecoming: Gays and  Lesbians in the US Military,Us,0.28982211312142536,5551973522,1942444133,False
970,Covers_34235,Goodreads_books_2989,"Fulgor, El",El camino,0.26530839053080024,8481091642,8423334783,False
971,Covers_31221,Goodreads_books_12443,Amigos Ã­ntimos (Tiempo de encuentro),Bocas del Tiempo,0.2730237111140194,8478809112,9682325226,False
972,Covers_34323,Goodreads_books_9168,"L'hiver, aller et retour: Roman (PrÃ©sence du futur)",PrÃ©jugÃ©s et Orgueil,0.2531222609642445,2207305570,2368121838,False
973,Covers_42162,Goodreads_books_31788,"Dear Bess: The Letters from Harry to Bess Truman, 1910-1959 (Give 'em Hell Harry Series)",The Harry Potter Collection 1-4,0.2654462916853373,0826212034,0439249546,False
974,Covers_11884,Goodreads_books_3249,Cookwise: The Hows and Whys of Successful Cooking,"Y: The Last Man, Vol. 10: Whys and Wherefores",0.2848657666842257,0688102298,140121813X,False
975,Covers_30901,Goodreads_books_10563,AMPHIBIANS AND REPTILES,Days and Nights of Love and War,0.0932821997102786,000220083X,1583670238,False
976,Covers_37932,Goodreads_books_16149,Health Psychology: Biopsychosocial Interactions (3rd edition),Dream Psychology,0.2766828742288264,047116917X,1540890570,False
977,Covers_43808,Goodreads_books_6704,"Was uns die Bibel erzÃ?Â¤hlt, Jesus ist geboren",Die Bibel: EinheitsÃ¼bersetzung: Altes und Neues Testament,0.21435500754875594,3438041014,3451280000,False
978,Covers_10078,Goodreads_books_38245,Designs On Love (Reluctant Grooms) (Here Come the Grooms),On the Come Up,0.28204113503282535,0373301030,0062498568,False
979,Covers_9911,Goodreads_books_32002,The Elkhorn Marauders,The War of the End of the World,0.05360852681403627,082174531X,0571139612,False
980,Covers_43136,Goodreads_books_32002,The Koran,The War of the End of the World,0.0798908688143887,0804111251,0571139612,False
981,Covers_46785,Goodreads_books_32002,The Porkchoppers,The War of the End of the World,0.07529397754934512,0060808489,0571139612,False
982,Covers_16363,Goodreads_books_26963,Big Carrot Vegetarian Cookbook,The Big Love,0.28701325520168114,0929005058,0316010782,False
983,Covers_15537,Goodreads_books_32002,The Moonchild,The War of the End of the World,0.07791753515812233,0877281475,0571139612,False
984,Covers_39585,Goodreads_books_19714,Overrated/Underrated,Humans Are Underrated: Proving Your Value in the Age of Brilliant Technology,0.28972209989423603,1579121632,1591847206,False
985,Covers_13226,Goodreads_books_32619,NIGHT TIME LOSING : Going to the Mat Against Political Pawns and Media Jackals,Losing It,0.269169082112001,0671623737,0988393506,False
986,Covers_15295,Goodreads_books_22202,To sopho paidi: Mythistorema (Synchrone Hellenike pezographia),To Darkness and to Death,0.08116432006128707,9600504822,0312988877,False
987,Covers_22308,Goodreads_books_32002,The turncoat,The War of the End of the World,0.07529397754934512,0440091330,0571139612,False
988,Covers_48532,Goodreads_books_36567,"Sometimes I Need to Be Hugged: Psalm 84 for Children (Murphy, Elspeth Campbell. David and I Talk to God.)",Murphy,0.28062135378089303,0891914927,0802150373,False
989,Covers_28382,Goodreads_books_16101,Die Botschaft des Vampirs.,Die Worte des Lichts,0.245100574171822,3548255752,3453267478,False
990,Covers_26449,Goodreads_books_25284,Vol Avec Effraction Douce,On ne badine pas avec l'amour,0.22826998849059693,2253059854,2253180033,False
991,Covers_17995,Goodreads_books_7207,"Durch die Nacht, unbeirrt",UngezÃ¤hmte Nacht,0.2531117397837004,3446197478,3404168755,False
992,Covers_9720,Goodreads_books_12736,Sbang-sbang (10-18 [i.e. Dix/dix-huit] ; 1196),V.M. 18,0.23088484572802026,2264008229,8881128276,False
993,Covers_9765,Goodreads_books_12352,Verlorene LiebesmÃ?Â¼h,"Verlorene Bilder, verlorene Leben: JÃ¼dische Sammler und was aus ihren Kunstwerken wurde",0.2998781135293724,3442076986,3938045302,False
994,Covers_41595,Goodreads_books_29571,"Diana-TaschenbÃ?Â¼cher, Nr.14, Das Zimthaus",Diana with Love,0.268827712431435,3453150228,1853049794,False
995,Covers_14174,Goodreads_books_11187,Jede Menge Ohrenzeugen. Roman.,FÃ¼r jede LÃ¶sung ein Problem,0.2491477531964489,349227045X,3404156145,False
996,Covers_33902,Goodreads_books_4342,"Social Security, Medicare &amp; Government Pensions: By Joseph L. Matthews With Dorothy Matthews Berman (Social Security, Medicare and Pensions, 8th ed)",The Calling of Dan Matthews,0.2711214113105305,0873377206,0809587637,False
997,Covers_45828,Goodreads_books_1740,"How to Buy a Computer: And a Monitor, a Printer, a Sound Car, a Scanner, Etc...",The Sound,0.28831581767140385,0771088310,1471115739,False
998,Covers_25823,Goodreads_books_2989,El Protocolo Compasivo,El camino,0.19432407341405733,8472234746,8423334783,False
999,Covers_33243,Goodreads_books_13771,The Butterfly That Found Her Way Home (La Mariposa Que Encontro El Carmino a Cosa): A Story of Forgiveness (Un Cuento de Perdon),M. Butterfly,0.23074343575804315,1889733008,0822207125,False
1000,Covers_47482,Goodreads_books_2939,Corrida pour une vache folle,Sept jours pour une Ã©ternitÃ©...,0.2988185312334462,2266128914,222109767X,False
1001,Covers_31859,Goodreads_books_16376,Ballata per un'estate calda (Narratori Giunti),Novelle per un anno,0.27263090887769365,8809213610,0719004691,False
1002,Covers_20104,Goodreads_books_5310,The Wump World,The New World,0.29942069120729936,0395311292,0304363901,False
1003,Covers_44546,Goodreads_books_13788,RÃ?Â¼ckkehr zur Liebe.,Ewiglich die Liebe,0.2558968793978256,3442122090,3789130427,False
1004,Covers_40329,Goodreads_books_672,Bo Knows Bo: The Autobiography of a Ballplayer,God Knows,0.2866809956499464,0385416202,0684841258,False
1005,Covers_13715,Goodreads_books_34377,The Antibiotic Alternative: The Natural Guide to Fighting Infection and Maintaining a Healthy Immune System,The Natural,0.26898275712146297,0892818778,0374502005,False
1006,Covers_32703,Goodreads_books_32002,The Cad,The War of the End of the World,0.07791753515812233,0061087068,0571139612,False
1007,Covers_20366,Goodreads_books_34921,Aung San Suu Kyi: Standing Up for Democracy in Burma (Women Changing the World),Burma Chronicles,0.26947224025223454,1558611975,0224087711,False
1008,Covers_31340,Goodreads_books_18357,"NesthÃ?Â¤kchen, Bd.3, NesthÃ?Â¤kchen im Kinderheim",Odyssee im Orient,0.10445213855016211,352217092X,340781108X,False
1009,Covers_11395,Goodreads_books_5721,Personality: Strategies and issues (The Dorsey series in psychology),Personality Insights For Moms (Personality Insights For ... Series),0.2852696980247467,025602670X,0977839702,False
1010,Covers_35931,Goodreads_books_13135,La Dormeuse en rouge,La aldea global: Transformaciones en la vida y los medios de comunicaciÃ³n mundiales en el siglo XXI,0.2457873859751302,229032146X,8474324033,False
1011,Covers_22475,Goodreads_books_11208,Donner- Wetter. Allerletzte Meldungen vom Tage.,Die hellen Tage,0.2314711970375808,3455112161,3100052226,False
1012,Covers_17916,Goodreads_books_12454,Celebrate,"Chicken Soup for the Nurse's Soul: 101 Stories to Celebrate, Honor, and Inspire the Nursing Profession (Chicken Soup for the Soul)",0.25095098563788804,076113185X,1558749330,False
1013,Covers_33139,Goodreads_books_10509,Grover Takes Care of Baby (Sesame Street),The Odds of Loving Grover Cleveland,0.29500791845692853,0307109100,1503939820,False
1014,Covers_39221,Goodreads_books_23643,A Reed Shaken by the Wind: A Journey Through the Unexplored Marshlands of Iraq (Isis Large Print Mainstream Series),The Isis Covenant,0.23423205536660724,1850892725,0552164828,False
1015,Covers_34817,Goodreads_books_18128,"Managerial psychology: An introduction to individuals, pairs, and groups in organizations",An Introduction To C Programming,0.26874020532197196,0226469743,0697170039,False
1016,Covers_46556,Goodreads_books_25376,Good Bye Ouchies and Grouchies  Hello Happy Feelings: Eft for Kids of All Ages,"Good-Bye, Eva?",0.26783201785741595,0964216728,055348012X,False
1017,Covers_5150,Goodreads_books_16993,Knitting Without Tears : Basic Techniques and Easy-to-Follow Directions for Garments to Fit All Sizes (Knitting Without Tears SL 466),"Tears Of Passion, Tears Of Shame",0.2933448879153779,0684135051,1419687735,False
1018,Covers_22560,Goodreads_books_22325,Die Zeit der Rosen.,Die HÃ¼ter der Rose,0.26693022221705,3423203838,343103635X,False
1019,Covers_18557,Goodreads_books_1597,ExistiÃ³ otra humanidad (Otros mundos),El ParaÃ­so en la otra esquina,0.20665171570471688,8401310725,8466313230,False
1020,Covers_22329,Goodreads_books_13400,Die grÃ?Â¼ne Maske. ( Ab 12 J.).,12.21,0.23239908462442493,3423704675,0385341407,False
1021,Covers_33044,Goodreads_books_24036,Approaching Hoofbeats,The Bible Unfiltered: Approaching Scripture on Its Own Terms,0.28299492350510397,0380699214,1683590406,False
1022,Covers_29117,Goodreads_books_4587,"San Francisco Bizarro : A Guide to Notorious Sites, Lusty Pursuits, and Downright Freakiness in the City by the Bay",Notorious,0.26075012843968665,0312206712,031601186X,False
1023,Covers_18953,Goodreads_books_24899,Designing and Conducting Survey Research : A Comprehensive Guide (Jossey Bass Public Administration Series),Psychotherapist's Casebook: Theory and Techniques in the Practice of Modern Therapies (Jossey Bass Social and Behavioral Science Series),0.26939115917355294,078790810X,0875896855,False
1024,Covers_20895,Goodreads_books_23871,Briefe an Sartre 1. 1930 - 1939.,Existentialism from Dostoevsky to Sartre,0.27079700479274293,3499223724,0452009308,False
1025,Covers_16543,Goodreads_books_10429,"Outdoor Furniture (Engler, Nick. Build-It-Better-Yourself Woodworking Projects.)",Nick of Time,0.2677122952272292,0878577882,0312380682,False
1026,Covers_38868,Goodreads_books_18203,"The Dad Zone: Reports from the Tender, Bewildering, and Hilarious World of Fatherhood",The American Zone,0.2770566908690579,0671798901,0312875266,False
1027,Covers_45579,Goodreads_books_25834,Introduction to Logic and to the Methodology of Deductive Sciences,Introduction to the Philosophy of Science,0.2956602800612123,048628462X,0024321044,False
1028,Covers_11149,Goodreads_books_33670,"Bindaburra Outstation (Harlequin Presents, Volume 361)",The Harlequin,0.22742106664750003,0373103611,0425217248,False
1029,Covers_47246,Goodreads_books_29982,Histoires extraordinaires,Histoires InÃ©dites du Petit Nicolas,0.2824770933321535,2253006920,0785916512,False
1030,Covers_30470,Goodreads_books_19333,Good Books Lately : The One-Stop Resource for Book Groups and Other Greedy Readers,Paris for One and Other Stories,0.24622401858070764,0312309619,0735221073,False
1031,Covers_48372,Goodreads_books_12449,Small-Scale Poultry-Keeping : A Guide To Free-Range Poultry Production,Out Of Range,0.2522651670184454,0571166997,0425209458,False
1032,Covers_23958,Goodreads_books_23829,"AndrÃ© Gide, ou, La vocation du bonheur",Une autre idÃ©e du bonheur,0.2894886134177156,2213023093,2221135733,False
1033,Covers_33188,Goodreads_books_15860,Der TuchhÃ?Â¤ndler. Roman aus dem spÃ?Â¤ten Mittelalter.,Ten,0.2717142159322854,3404129350,0062118781,False
1034,Covers_13587,Goodreads_books_33490,"Yuletide Bride (Wedlocked) (Harlequin Presents, No 1781)",The Bride,0.2956629445347283,0373117817,0743452925,False
1035,Covers_12369,Goodreads_books_5834,Iridology: Health Analysis and Treatments from the Iris of the Eye (Health Essentials Series),The Wild Iris,0.29928002413963717,185230880X,0880013346,False
1036,Covers_48839,Goodreads_books_3068,Der fremde Tibeter.,Der Glanz der Dunkelheit,0.20837009086656605,3746618320,3846600601,False
1037,Covers_38087,Goodreads_books_28202,"How to Prepare for the Cbest, California Basic Educational Skills Test (4th Edition)",Life Skills,0.2704250551085877,0812097319,0312263538,False
1038,Covers_34163,Goodreads_books_34236,Grunt: Pigorian Chant from Snouto Domoinko De Silo,The Lives of Christopher Chant,0.23149360288702045,0761105948,0688163653,False
1039,Covers_12273,Goodreads_books_11717,The Arthritis Helpbook: What You Can Do for Your Arthritis,What Do You Say?,0.28720380589718597,0201037971,0578442671,False
1040,Covers_27231,Goodreads_books_10428,Trixie Belden and the Mystery at Mead's Mountain,The Mountain Story,0.2887738316315088,0307215938,1476786607,False
1041,Covers_48204,Goodreads_books_8096,Ribbonwork (The New Crafts Series),The New Life,0.2640866700163105,1859671381,0571193781,False
1042,Covers_44767,Goodreads_books_8365,Courtesans &amp; Fishcakes: The Consuming Passions of Classical Athens,Timon of Athens,0.2955294379395447,0312185596,1903436656,False
1043,Covers_38930,Goodreads_books_21102,"Lighting the Corners: On Nature, Art, &amp; the Visionary : Essays &amp; Interviews (American Poetry Series)",Four Corners,0.2862751412647722,0826315348,0826332234,False
1044,Covers_28705,Goodreads_books_23003,Composition and Sustainability: Teaching for a Threatened Generation (Refiguring English Studies),Life Studies,0.24445159689848023,0814100376,0571046541,False
1045,Covers_26282,Goodreads_books_9126,"Servus Opa, sagte ich leise",Das kleine Ich-bin-ich,0.2655459419644563,3791519859,370264850X,False
1046,Covers_20373,Goodreads_books_6488,Voodoo Windows: Tips &amp; Tricks With an Attitude (Ventana Press Voodoo Series),Voodoo in My Blood: A Healer's Journey from Surgeon to Shaman,0.2819936570053254,1566040051,1936332051,False
1047,Covers_10696,Goodreads_books_32002,The Crib,The War of the End of the World,0.0814905586794897,0553266500,0571139612,False
1048,Covers_35442,Goodreads_books_30219,Kilt und Kaviar.,REST und HTTP,0.16832592196724427,3453197542,3898647323,False
